occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
626,Vespa crabro,NL,NA,gbif,6.1,52.75,10.52692307692314,68.92307692307692,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5112875
627,Vespa crabro,NL,NA,gbif,4.9,52.35,NA,NA,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6168291666666667
628,Vespa crabro,NA,"Dieweg, Uccle, Brussels-Capital Region, BE",inat,4.34,50.79,11.24230769230769,58.15384615384615,78,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.7514833333333334
643,Vespa crabro,NA,"Bularga, Iași, Romania",inat,27.61,47.14,11.74230769230769,40.30769230769231,51,158,Cool Temperate,Dry,Settlement,Mountains,Cool Temperate Dry,111,110,35,Cool Temperate Dry Settlement on Mountains,#6F6E23,0.6715333333333333
646,Vespa crabro,NL,NA,gbif,4.5,52.1,11.096153846153868,77.3076923076923,-3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5562375
648,Vespa crabro,NA,"Mainz, Rhineland-Palatinate, DE",inat,8.16,50,10.996153846153902,39.07692307692308,97,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6086583333333333
665,Vespa crabro,DE,NA,gbif,10.19,51.06,9.53461538461545,51.84615384615385,330,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.5521625
667,Vespa crabro,NA,"Ávila, España",inat,-5.03,40.23,15.488461538461593,81,618,186,Warm Temperate,Dry,Grassland,Mountains,Warm Temperate Dry,132,162,55,Warm Temperate Dry Grassland on Mountains,#84A237,0.4553916666666667
668,Vespa crabro,NA,"Ávila, España",inat,-5.13,40.21,14.56538461538463,91.15384615384616,799,194,Warm Temperate,Dry,Forest,Mountains,Warm Temperate Dry,96,139,37,Warm Temperate Dry Forest on Mountains,#608B25,0.4868625
670,Vespa crabro,FR,NA,gbif,1,47.32,13.003846153846156,52.69230769230769,76,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5437708333333333
671,Vespa crabro,NL,NA,gbif,6.25,52.15,10.842307692307712,63.84615384615385,11,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.7206083333333333
672,Vespa crabro,NA,"Via Conti d'Arco, Arco, Trentino-Alto Adige/Sudtirol, IT",inat,10.88,45.92,14.957692307692298,93.15384615384616,137,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5950083333333334
680,Vespa crabro,DE,NA,gbif,8.86,51.46,9.349999999999966,54.30769230769231,319,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.4469375
682,Vespa crabro,NA,"Radenci, Radenci, SI",inat,16.03,46.63,10.811538461538476,72.92307692307692,240,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.6049166666666667
686,Vespa crabro,NA,"Seine-et-Marne, Île-de-France, France",inat,2.93,48.51,12.21923076923082,57.23076923076923,124,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6999791666666667
698,Vespa crabro,NL,NA,gbif,5.8,50.75,10.834615384615404,68.92307692307692,174,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.6213291666666667
706,Vespa crabro,DE,NA,gbif,9.82,53.56,9.973076923076915,61.30769230769231,23,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.43025833333333335
710,Vespa crabro,DE,NA,gbif,10.74,53.74,9.911538461538498,53.07692307692308,19,115,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,26,131,0,Cool Temperate Moist Shrubland on Plains,#1A8300,0.70965
711,Vespa crabro,AT,NA,gbif,11.42,47.29,NA,NA,898,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6555124999999999
712,Vespa crabro,PL,NA,gbif,17.06,52.24,9.68846153846158,42.30769230769231,77,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6915625
722,Vespa crabro,IT,NA,gbif,12.19,45.56,14.142307692307725,61.69230769230769,6,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.615075
729,Vespa crabro,NL,NA,gbif,5.4,52,NA,NA,8,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5647208333333333
730,Vespa crabro,IT,NA,gbif,12.19,42.1,15.226923076923129,72.84615384615384,210,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.49907083333333335
743,Vespa crabro,NL,NA,gbif,5.35,51.7,NA,NA,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6611166666666667
752,Vespa crabro,NL,NA,gbif,5.85,51.6,11.211538461538453,60,20,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5129375
755,Vespa crabro,NL,NA,gbif,6.45,51.85,11.126923076923106,57.46153846153846,17,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6509208333333334
757,Vespa crabro,DE,NA,gbif,9.19,48.91,10.650000000000093,52.30769230769231,266,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.60305
758,Vespa crabro,DE,NA,gbif,7.91,52.17,10.25769230769231,66.3076923076923,117,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.68735
779,Vespa crabro,NA,"Timișoara, Romania",inat,21.26,45.78,11.788461538461604,48.30769230769231,94,195,Warm Temperate,Dry,Forest,Plains,Warm Temperate Dry,94,186,42,Warm Temperate Dry Forest on Plains,#5EBA2A,0.52275
791,Vespa crabro,PT,NA,gbif,-7.77,39.73,16.573076923076997,56.23076923076923,263,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5946791666666666
794,Vespa crabro,NL,NA,gbif,6.55,53.2,NA,NA,1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6544958333333334
807,Vespa crabro,NA,"Römerstraße, Hennef, North Rhine-Westphalia, DE",inat,7.35,50.79,10.865384615384642,65.61538461538461,138,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5372416666666666
817,Vespa crabro,NL,NA,gbif,5.5,51.4,NA,NA,24,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5765208333333334
829,Vespa crabro,DE,NA,gbif,6.18,50.73,10.411538461538498,64.61538461538461,252,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.3642708333333333
831,Vespa crabro,DE,NA,gbif,8.53,49.49,11.57307692307694,51.53846153846154,98,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6990375
836,Vespa crabro,NA,"Mook, Netherlands",inat,5.89,51.77,10.88846153846157,67.07692307692308,44,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5177833333333334
848,Vespa crabro,NL,NA,gbif,3.45,51.35,11.542307692307702,69.76923076923077,-20,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5631916666666666
855,Vespa crabro,NA,"Naturpark Eichsfeld-Hainich-Werratal, Asbach-Sickenberg, Thüringen, DE",inat,10.03,51.28,9.334615384615404,58.76923076923077,380,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6872625
856,Vespa crabro,DK,NA,gbif,9.6,55.36,9.56538461538463,69.15384615384616,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5433125
860,Vespa crabro,GB,NA,gbif,-2.51,51.53,10.76538461538462,87.46153846153847,45,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5891625
866,Vespa crabro,NL,NA,gbif,4.7,51.8,NA,NA,0,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4958125
873,Vespa crabro,NA,"Ramsey Road, Upwood, Huntingdon PE26 2QE, UK",inat,-0.15,52.43,10.673076923076962,58.38461538461539,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6703958333333333
876,Vespa crabro,FR,NA,gbif,4.74,45.78,12.957692307692298,58.07692307692308,264,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6894208333333334
877,Vespa crabro,NL,NA,gbif,6.95,53.15,10.226923076923129,70.92307692307692,-3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6118125
879,Vespa crabro,PT,NA,gbif,-8.71,41.64,15.011538461538464,147.23076923076923,96,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.69835
886,Vespa crabro,NL,NA,gbif,6.8,52.25,10.819230769230783,62.53846153846154,21,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5903416666666667
888,Vespa crabro,NL,NA,gbif,6.1,53.1,NA,NA,1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6845041666666667
891,Vespa crabro,DE,NA,gbif,10.25,50.19,9.334615384615404,50.23076923076923,308,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6355208333333333
896,Vespa crabro,AT,NA,gbif,14.36,47.92,8.657692307692344,112.76923076923076,658,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6726208333333333
901,Vespa crabro,DE,NA,gbif,10.02,53.57,10.157692307692344,57.23076923076923,10,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.3923041666666667
904,Vespa crabro,NA,"Aleja Matije Ljubeka, Zagreb, Zagreb, HR",inat,15.91,45.79,11.996153846153902,76.84615384615384,117,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6264
905,Vespa crabro,NL,NA,gbif,5.6,52.65,10.89615384615388,72.53846153846153,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7287458333333333
919,Vespa crabro,NA,"Koerich, Ses, 8388 Koerich, Luxemburg",inat,5.95,49.68,10.01923076923083,67.61538461538461,329,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5782166666666667
924,Vespa crabro,NL,NA,gbif,6.8,52.25,NA,NA,21,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6767833333333333
931,Vespa crabro,DE,NA,gbif,6.69,51.46,11.326923076923094,56.53846153846154,27,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.58685
950,Vespa crabro,DE,NA,gbif,7,51.95,10.819230769230783,61.15384615384615,62,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7065125
953,Vespa crabro,HU,NA,gbif,19.38,47.59,10.703846153846143,49.38461538461539,218,146,Cool Temperate,Dry,Cropland,Hills,Cool Temperate Dry,97,186,84,Cool Temperate Dry Cropland on Hills,#61BA54,0.5754125
956,Vespa crabro,NL,NA,gbif,4.15,51.25,11.442307692307736,61.30769230769231,-1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6194458333333334
971,Vespa crabro,DE,NA,gbif,11.37,51.28,9.942307692307736,40.69230769230769,238,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5963208333333333
981,Vespa crabro,NL,NA,gbif,5,52,10.988461538461593,71.07692307692308,-3,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5395583333333334
983,Vespa crabro,NA,"89100 Soucy, France",inat,3.36,48.25,12.38846153846157,61.53846153846154,160,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.3977291666666667
985,Vespa crabro,NL,NA,gbif,5.85,51.8,11.034615384615392,65.53846153846153,23,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4588291666666667
986,Vespa crabro,NA,"20250 Corte, France",inat,9.15,42.31,14.634615384615415,76.3076923076923,507,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5193791666666667
988,Vespa crabro,CZ,NA,gbif,12.71,49.95,7.911538461538441,56.84615384615385,628,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.7401833333333333
989,Vespa crabro,DE,NA,gbif,11.86,48.16,9.450000000000044,77.15384615384616,518,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.42965416666666667
990,Vespa crabro,NA,"Zalesie, Wrocław, Polska",inat,17.08,51.11,10.011538461538464,60.23076923076923,118,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5260874999999999
993,Vespa crabro,DE,NA,gbif,11.83,48.28,9.634615384615472,71.3076923076923,471,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6819458333333334
1006,Vespa crabro,NL,NA,gbif,6.35,51.9,11.05769230769232,59.46153846153846,13,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.74095
1011,Vespa crabro,NL,NA,gbif,5.25,51.65,11.180769230769329,63.53846153846154,7,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6175583333333333
1015,Vespa crabro,NA,"6558 Lostallo, Suisse",inat,9.2,46.31,11.873076923076894,104.15384615384616,825,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.4514458333333333
1017,Vespa crabro,DE,NA,gbif,7.83,47.96,11.496153846153844,100.3076923076923,357,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6529541666666667
1023,Vespa crabro,NA,"Pritzier Bahnhof, 19230 Pritzier, Deutschland",inat,11.08,53.36,NA,NA,19,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6612416666666666
1026,Vespa crabro,DE,NA,gbif,9.13,54.59,9.596153846153868,70.53846153846153,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6364083333333334
1029,Vespa crabro,NL,NA,gbif,5,51.5,11.18846153846158,64.38461538461539,20,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6244208333333333
1038,Vespa crabro,NL,NA,gbif,5.95,53.1,10.334615384615404,73.46153846153847,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6398958333333333
1044,Vespa crabro,DE,NA,gbif,10.86,53.2,10.157692307692344,47.84615384615385,63,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6454541666666667
1047,Vespa crabro,NL,NA,gbif,5.4,52.05,10.950000000000044,71.38461538461539,17,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.40375
1057,Vespa crabro,NL,NA,gbif,6.6,52.2,10.857692307692332,62,15,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5175375
1060,Vespa crabro,NL,NA,gbif,5.75,51.4,11.319230769230783,57.69230769230769,24,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.686925
1065,Vespa crabro,DE,NA,gbif,12.84,48.46,9.465384615384608,69.46153846153847,456,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.6454541666666667
1070,Vespa crabro,PL,NA,gbif,16.66,52.26,9.780769230769238,42.84615384615385,84,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.575725
1075,Vespa crabro,NL,NA,gbif,5.8,52.55,10.773076923076928,69.84615384615384,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.363975
1078,Vespa crabro,DE,NA,gbif,13.11,52.42,10.296153846153857,40.61538461538461,55,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6470041666666667
1079,Vespa crabro,NA,"St Mary's Road, Salisbury, England, GB",inat,-1.81,51.06,NA,NA,59,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6679333333333334
1081,Vespa crabro,NA,"Zichyújfalu, 8112 Magyarország",inat,18.67,47.15,11.303846153846166,38.61538461538461,122,195,Warm Temperate,Dry,Forest,Plains,Warm Temperate Dry,94,186,42,Warm Temperate Dry Forest on Plains,#5EBA2A,0.6381958333333333
1088,Vespa crabro,DE,NA,gbif,12.79,53.39,9.596153846153868,44.84615384615385,65,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6340791666666666
1096,Vespa crabro,NL,NA,gbif,6.55,52.1,10.89615384615388,60.38461538461539,17,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.672175
1098,Vespa crabro,NL,NA,gbif,5.9,51.95,NA,NA,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.559375
1100,Vespa crabro,NL,NA,gbif,5.95,50.8,10.950000000000044,66.38461538461539,170,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6657416666666667
1108,Vespa crabro,AT,NA,gbif,13.43,47.73,8.980769230769283,113.3076923076923,624,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5026
1109,Vespa crabro,NA,"37290 Preuilly-sur-Claise, France",inat,0.93,46.86,12.926923076923115,58.53846153846154,106,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6126958333333333
1113,Vespa crabro,AT,NA,gbif,15.97,48.17,9.788461538461604,68.15384615384616,358,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.4306083333333333
1115,Vespa crabro,NA,"Västra Götaland, SE",inat,11.7,57.66,9.350000000000025,61.07692307692308,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47389583333333335
1118,Vespa crabro,SK,NA,gbif,18.28,48.17,11.173076923076906,51.61538461538461,139,154,Cool Temperate,Dry,Settlement,Hills,Cool Temperate Dry,122,154,61,Cool Temperate Dry Settlement on Hills,#7A9A3D,0.5099041666666667
