PC1,PC2,PC3,PC4,species,longitude,latitude
0.25901290538495647,0.4997450943661722,0.06301952071380634,0.566927601092331,Vespa crabro,5.1,52.1
0.27356984625639386,0.8084626248087217,-0.11686117482583946,0.3629810404383593,Vespa crabro,5.45,51.35
0.7610235926282707,0.4649076808974399,1.3448625470045328,-0.29205677774566685,Vespa crabro,14.64,52.32
0.6985512522643457,1.2736666519009203,0.6046275773440503,-0.27976808664436953,Vespa crabro,13.4,52.56
-6.859363528485372,-1.0628777192343348,1.4852256632627314,0.32667046045167303,Vespa crabro,13.31,46.88
-0.02063808567444838,0.9380239436339126,-0.18485907180730687,0.28678833592021397,Vespa crabro,0.29,51.02
-5.868129482533523,0.32730038609161793,0.5172064185945707,-2.752002202596787,Vespa crabro,19.9,42.63
0.5811577843343076,-0.07560904861255983,0.7215855751075017,0.027756142727539096,Vespa crabro,-1.22,51.62
-0.06209503730825279,1.033373109179903,-0.03600120480350086,0.6884040546197906,Vespa crabro,6.5,52.8
0.16221960009193245,-0.39551246455056926,0.5944900636465171,0.7295360738041421,Vespa crabro,5.2,52.25
-0.09091344539135478,1.0135638019697901,-0.224343295504262,0.4470107116424636,Vespa crabro,6,52.1
0.9989460572167643,1.1377102937562036,-0.05153817192360129,-0.2768732073956304,Vespa crabro,-0.5,51.37
-1.234937919301696,0.5905496113866492,0.0041311995100801364,-0.18010470265229842,Vespa crabro,6.7,49.73
-0.5021456330656386,1.7415618961171515,0.33076659075798465,-0.7633208946536116,Vespa crabro,15.63,48.2
0.4184501723767531,0.9296458140645111,0.04553543249609709,0.14303309237583894,Vespa crabro,-0.39,51.3
0.21956072051900238,1.014549039419175,-0.210874449529429,0.5445115006250775,Vespa crabro,4.9,51.8
0.2819442386407566,-0.1636405850570579,0.445734149268011,0.49845924788605245,Vespa crabro,5.92,51.98
0.5027857982477085,-0.25463902185007853,0.5145144236296036,0.010867997767040052,Vespa crabro,7.12,50.71
-0.5059113712253218,1.3144901907052842,1.1072728847005866,-0.8806247966404577,Vespa crabro,15.15,50.57
0.44616652384270084,0.15915118903660036,0.4517024895065347,0.27299796598630477,Vespa crabro,5.5,51.3
0.7908004499056444,1.643653422390689,0.7997251833394903,-0.4544959757462233,Vespa crabro,11.62,52.13
0.17755550976885684,1.1359307293114707,-0.21217638832531827,0.5394442304708431,Vespa crabro,5.5,51.95
0.8213874082802691,0.5623816087121033,0.24869857393344566,-0.24784058211282245,Vespa crabro,1.64,49.07
0.45974858528671225,-0.980813011618683,0.9135947459083231,0.6598841982314719,Vespa crabro,4.95,51.8
-0.43576536588311693,0.35162065923297725,1.2162000730574192,1.0861644441898932,Vespa crabro,12.83,56.67
0.029755257056662678,-0.2487072476062513,0.7464633019732829,0.8880264871970655,Vespa crabro,6.4,53.1
0.91762585035623645,-0.8190354576587753,0.6468903141654293,-0.4895589478669589,Vespa crabro,1.53,47.75
0.16905165847399764,1.021203803682651,-0.1506532853658206,0.5212382127498826,Vespa crabro,5.65,52
0.6406615917657528,-0.33298139353653056,0.5110878034260758,-0.4694424070425974,Vespa crabro,2.75,47.84
-0.07419019879506876,1.2091406507613025,1.0365139935994188,-0.6201576345125518,Vespa crabro,26.79,48.63
-2.7113040760435703,-0.3115167446729568,-0.8258771607321751,1.1374609645322036,Vespa crabro,8.01,47.53
-1.2041616243424118,-0.4897392668588237,0.6304064906474756,-0.3073715639729006,Vespa crabro,15.44,47.07
0.3789913769675206,0.49889130924133757,-0.20441487384191281,0.4536793683343392,Vespa crabro,4.05,51.25
0.12272061980632377,0.22666950746796158,-1.7480041922228848,-0.0587129307207436,Vespa crabro,9.19,45.49
