occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
403,Vespa crabro,DE,NA,gbif,9.19,49.08,0.9608406066894531,783,233,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6743916666666667
407,Vespa crabro,NA,"Gommecourt, France",inat,1.6,49.07,1.0553458213806153,635,46,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6441708333333334
409,Vespa crabro,NL,NA,gbif,4.6,51.85,0.9911375045776368,858,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6374625
413,Vespa crabro,NA,"11420 Saint-Sernin, France",inat,1.82,43.21,1.2587156295776367,780,305,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6703958333333333
415,Vespa crabro,NL,NA,gbif,4,51.3,1.0351354598999023,797,-8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6416541666666666
422,Vespa crabro,NA,"Ávila, España",inat,-5.03,40.23,1.1363759994506837,584,618,186,Warm Temperate,Dry,Grassland,Mountains,Warm Temperate Dry,132,162,55,Warm Temperate Dry Grassland on Mountains,#84A237,0.6302041666666667
424,Vespa crabro,NL,NA,gbif,6,51.85,0.9773374557495116,766,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.39045416666666666
426,Vespa crabro,NL,NA,gbif,4.9,51.75,0.97971773147583,794,-21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6382708333333333
431,Vespa crabro,DE,NA,gbif,11.62,48.15,0.8841385841369629,1006,518,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7411375
441,Vespa crabro,NA,"Rue de Besançon, Novillars, Bourgogne-Franche-Comté, FR",inat,6.14,47.29,0.9826781272888184,1156,323,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.6126958333333333
445,Vespa crabro,NL,NA,gbif,5.05,51.65,0.9860114097595216,794,12,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6209208333333334
446,Vespa crabro,NA,"Landsberger Straße, Mulheim an der Ruhr, North Rhine-Westphalia, DE",inat,6.88,51.4,1.0297656059265137,883,58,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6766916666666667
447,Vespa crabro,NA,"Ober-Olm, Rhineland-Palatinate, DE",inat,8.17,49.96,1.0134291648864746,587,233,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.6279208333333334
450,Vespa crabro,NL,NA,gbif,5.1,52.2,0.9512177467346192,822,-2,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.672175
452,Vespa crabro,DE,NA,gbif,7.56,50.77,0.8859739303588867,1034,235,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.5530791666666667
455,Vespa crabro,NL,NA,gbif,5.2,51.8,0.9796489715576172,776,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5982625
456,Vespa crabro,IT,NA,gbif,12.59,41.89,1.5642478942871094,760,41,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5433541666666667
457,Vespa crabro,IT,NA,gbif,9.13,45.58,1.2410552024841308,1087,175,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5357666666666667
458,Vespa crabro,FR,NA,gbif,4.14,49.1,1.0098270416259765,632,207,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.5691041666666666
459,Vespa crabro,NA,"30 Hannover-Südstadt-Bult, Deutschland",inat,9.77,52.36,0.950290584564209,654,62,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6990375
461,Vespa crabro,NA,"73663 Berglen-Streich, Deutschland",inat,9.5,48.85,0.8363228797912597,1081,363,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.5472541666666667
463,Vespa crabro,NL,NA,gbif,5.45,52.45,0.9534229278564452,781,-4,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5942875
464,Vespa crabro,DE,NA,gbif,8.43,53.03,0.89059476852417,722,33,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.663875
468,Vespa crabro,DE,NA,gbif,6.47,51.46,1.0225020408630372,743,40,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.555025
473,Vespa crabro,NL,NA,gbif,6.1,52.5,0.9653812408447264,821,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6194458333333334
475,Vespa crabro,FR,NA,gbif,6.85,49.19,0.9382645606994628,919,230,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.4829125
477,Vespa crabro,NA,"20250 Corte, France",inat,9.15,42.31,0.8865530967712403,919,507,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.577925
479,Vespa crabro,NO,NA,gbif,11.41,59.97,0.4614916801452637,813,253,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.46652916666666666
480,Vespa crabro,NL,NA,gbif,5.6,51.45,0.9889156341552734,757,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5238041666666666
490,Vespa crabro,NA,"Wageningen, NL-GE, NL",inat,5.67,51.99,0.9700655937194824,799,16,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7401833333333333
493,Vespa crabro,FR,NA,gbif,7.77,48.56,1.061342716217041,735,140,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5304583333333334
494,Vespa crabro,DE,NA,gbif,13.09,52.59,0.9248781204223632,544,33,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6716791666666666
500,Vespa crabro,NA,"Chránená Krajinná Oblasť Dunajské luhy, Bratislava V, Bratislavský kraj, SK",inat,17.18,48.05,1.005454158782959,606,130,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5608375
516,Vespa crabro,NL,NA,gbif,6.05,53.05,0.9211447715759278,829,1,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6190416666666667
519,Vespa crabro,NA,"Lymm, UK",inat,-2.47,53.39,0.9737885475158692,814,24,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.39045416666666666
522,Vespa crabro,CZ,NA,gbif,16.66,49.19,0.8612343788146972,515,229,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5395583333333334
524,Vespa crabro,GB,NA,gbif,-0.69,50.99,0.9997750282287596,882,38,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.3135541666666667
526,Vespa crabro,NL,NA,gbif,6.35,53.35,0.8999107360839844,809,-1,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.3388125
528,Vespa crabro,NA,"St Marys Lodge, York, England, GB",inat,-1.09,53.96,0.9251280784606932,595,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6509208333333334
537,Vespa crabro,NA,"Dulwich, London, UK",inat,-0.06,51.45,1.0485145568847656,661,45,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5917333333333333
539,Vespa crabro,NL,NA,gbif,5.75,51.95,0.9700655937194824,799,7,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5641875
541,Vespa crabro,NA,"Tierp, Sverige",inat,17.69,60.22,0.5373104095458985,613,20,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.69835
544,Vespa crabro,NA,"Poznań, PL-WP, PL",inat,17.02,52.31,0.8466291427612305,503,72,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4909
545,Vespa crabro,NL,NA,gbif,5.45,51.5,0.9980051994323732,773,18,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7514833333333334
549,Vespa crabro,NA,"Pest, HU",inat,19.28,47.36,1.0550156593322757,522,113,187,Warm Temperate,Dry,Cropland,Plains,Warm Temperate Dry,155,228,99,Warm Temperate Dry Cropland on Plains,#9BE463,0.5637583333333334
554,Vespa crabro,FR,NA,gbif,-0.46,47.24,1.1593009948730468,729,53,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.4641958333333333
555,Vespa crabro,NA,"41200 Romorantin-Lanthenay, France",inat,1.76,47.35,1.1346593856811524,675,95,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6269958333333333
557,Vespa crabro,NA,"Province of L'Aquila, Italy",inat,13.34,42.14,0.960084342956543,868,1337,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.5099041666666667
560,Vespa crabro,NL,NA,gbif,5.5,52.1,0.9649312019348144,817,8,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.656725
564,Vespa crabro,NL,NA,gbif,5.85,51.95,0.9808792114257812,791,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.47315
566,Vespa crabro,NA,"Doctors Hill, Bromsgrove, England, GB",inat,-2.08,52.36,0.8957937240600586,1073,135,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.5637583333333334
576,Vespa crabro,NA,"Città metropolitana di Roma Capitale, Italia",inat,12,42.05,1.4577115058898926,255,214,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6968833333333333
578,Vespa crabro,NA,"Warwickshire, UK",inat,-1.43,52.38,0.9469947814941406,637,83,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5021333333333333
579,Vespa crabro,NL,NA,gbif,6.65,52.9,0.9060968399047852,829,20,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6558
581,Vespa crabro,DE,NA,gbif,11.17,50.36,0.6715218544006347,971,427,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.532375
588,Vespa crabro,NA,"Sołtysowice, Wrocław, Polska",inat,17.08,51.16,0.8825676918029786,560,116,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6498458333333333
589,Vespa crabro,NA,"Temple Farm, Solihull, England, GB",inat,-1.7,52.38,0.9318979263305665,715,106,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5050083333333333
593,Vespa crabro,GB,NA,gbif,0.83,51.07,1.006264591217041,701,25,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.43677916666666666
597,Vespa crabro,NL,NA,gbif,5.72,51.99,0.9700655937194824,799,36,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5756083333333333
599,Vespa crabro,NA,"Rue George Sand, Saint-Firmin-des-Prés, Centre-Val de Loire, FR",inat,1.11,47.84,1.0640239715576172,681,96,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.49907083333333335
602,Vespa crabro,NA,"88021 Borgia CZ, Italia",inat,16.59,38.81,1.6938373565673828,910,8,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5754125
605,Vespa crabro,NA,"06 Sandersdorf-Brehna, Germany",inat,12.3,51.58,0.9271124839782716,521,87,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.43546666666666667
608,Vespa crabro,NL,NA,gbif,4.7,52,0.9664947509765623,818,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6432583333333334
610,Vespa crabro,NL,NA,gbif,6.2,53,0.9209405899047852,848,3,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5285
617,Vespa crabro,NL,NA,gbif,4.3,52.1,0.9714204788208008,837,7,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7342166666666666
618,Vespa crabro,HU,NA,gbif,19.29,47.62,1.0304552078247071,540,189,146,Cool Temperate,Dry,Cropland,Hills,Cool Temperate Dry,97,186,84,Cool Temperate Dry Cropland on Hills,#61BA54,0.5260208333333334
619,Vespa crabro,FR,NA,gbif,4.99,45.77,1.1894624710083008,844,209,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6226125
620,Vespa crabro,NA,"Kaivokorvenkatu, Lappeenranta, Etelä-Karjala, FI",inat,28.09,61.05,0.3916801929473877,635,91,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6551625
622,Vespa crabro,NA,"Le Château-d'Olonne, 85180 Les Sables-d'Olonne, France",inat,-1.73,46.51,1.253140926361084,754,33,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.7415041666666666
625,Vespa crabro,NL,NA,gbif,5.1,52,0.9610124588012696,776,3,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5743291666666667
626,Vespa crabro,DE,NA,gbif,10.28,52.19,0.9242062568664552,654,95,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6282625000000001
627,Vespa crabro,NL,NA,gbif,4.95,51.8,0.97971773147583,794,2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.60305
633,Vespa crabro,NA,"Woluwe-Saint-Pierre, Belgium",inat,4.43,50.84,1.0497979164123534,783,73,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6244208333333333
637,Vespa crabro,NA,Pont-du-Château,inat,3.25,45.8,1.086703109741211,612,348,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6643541666666667
639,Vespa crabro,NL,NA,gbif,3.45,51.35,1.031646156311035,772,-20,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6845041666666667
643,Vespa crabro,NL,NA,gbif,5.05,51.55,0.9860114097595216,794,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5738208333333333
646,Vespa crabro,DE,NA,gbif,8.49,49.44,1.051504135131836,669,95,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.70965
648,Vespa crabro,NA,"Poueyferré - Mairie, 65100 Poueyferré, France",inat,-0.08,43.12,1.1778489112854005,1049,454,171,Warm Temperate,Moist,Grassland,Mountains,Warm Temperate Moist,86,129,14,Warm Temperate Moist Grassland on Mountains,#56810E,0.5358333333333333
657,Vespa crabro,FR,NA,gbif,2.11,50.22,0.9973041534423828,723,70,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.70335
660,Vespa crabro,DE,NA,gbif,8.83,48.87,0.9109313011169432,896,438,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.5891625
665,Vespa crabro,NA,Roosdaal,inat,4.08,50.84,1.040187454223633,782,44,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.47389583333333335
666,Vespa crabro,NA,"Tribulaunstraße, 81 München, Deutschland",inat,11.65,48.09,0.8841385841369629,1006,544,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5906208333333334
667,Vespa crabro,NA,"Egger Seepromenade, Villach, Carinthia, AT",inat,13.93,46.59,0.7058145999908447,1373,547,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6213583333333333
668,Vespa crabro,NA,"O Verdeal, 27438 Pantón, Lugo, Spain",inat,-7.61,42.52,1.2676395416259765,1643,377,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5192916666666667
670,Vespa crabro,NA,"Fyn, Årslev, Region Syddanmark, DK",inat,10.38,55.3,0.8398958206176758,637,39,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.74735
671,Vespa crabro,NA,"Île-de-France, FR",inat,2.19,48.83,1.1138312339782714,643,131,180,Warm Temperate,Moist,Forest,Tablelands,Warm Temperate Moist,69,72,136,Warm Temperate Moist Forest on Tablelands,#454888,0.7179125
672,Vespa crabro,CH,NA,gbif,7.68,47.31,0.8970728874206543,1172,637,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.5254208333333333
677,Vespa crabro,DE,NA,gbif,7.22,50.12,0.8874073028564453,746,186,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6118125
680,Vespa crabro,DE,NA,gbif,9.8,52.41,0.950290584564209,654,54,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5774291666666667
682,Vespa crabro,DE,NA,gbif,9.11,49.93,0.9606249809265136,805,112,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6355208333333333
686,Vespa crabro,NL,NA,gbif,5.6,51.45,0.9889156341552734,757,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.654075
690,Vespa crabro,DE,NA,gbif,9.94,51.52,0.8735249519348145,714,159,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.63785
696,Vespa crabro,NA,Portugal,inat,-9.09,39.17,1.555065631866455,705,244,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6493958333333333
698,Vespa crabro,NL,NA,gbif,6.55,51.9,0.9658645629882812,771,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5285333333333333
